"PHON","F1","F2","F3","T1","T2","v","v.1","v.2","v.3","v.4","v.5","v.6","v.7","v.8","v.9","v.10","v.11","v.12","v.13","v.14","v.15","v.16","v.17","v.18"
"iy",516.993872424412,2470.993635558,3054.81823928979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",374.555113420115,2435.15361562533,3301.84529523934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",495.550038998216,2312.33016870918,3458.62047954259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",621.578668997721,2300.58770677402,2996.08844177431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",510.357608958948,2307.14340344561,3057.92624979586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",392.989797173586,2522.59601417121,2914.68806617268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",374.592646277878,2467.94607359307,2955.74399699376,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",550.119654441543,2316.51943563101,3000.31905989155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",462.676772251733,2274.88372945185,3105.37399349488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",494.805868941469,1848.78423511699,3092.40499452736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",472.428560317628,1964.54539613528,3102.16874488429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",377.792781759782,1915.15330160528,3117.48250172412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",325.49553196574,1965.36537386031,3139.58728810791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",501.056083209468,2171.79575857739,3058.95999129442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",360.88832791564,2453.80456559726,3166.50746955907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",507.047383643693,2101.63472503673,3129.73678592039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",402.94083918213,2481.47469567904,3107.02729847976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",400.511234534225,2519.74680642675,3195.54326006598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",849.288199764466,1635.93466045672,2785.29305125421,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",533.97628391894,1993.8834337562,3017.57219321748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",359.561302955522,2411.47091663694,3210.19941973297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",371.844608396595,2327.75959465652,3156.18467507105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",471.184452693879,2490.91576903093,3254.85680585353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",462.025854556719,2217.07667136315,3057.61014548695,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",351.41559606414,2507.25037352398,3272.54417114206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",353.913918151608,2295.95083538593,2965.42965597219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",435.260587280589,2204.34923559882,3131.87687629278,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",519.654098315305,2352.19424094771,3124.39674566337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",831.014435922314,1865.40451741087,3069.55093633456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",424.924643013774,2331.86155906472,3278.85535772452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",463.657675712395,2231.0490877763,3088.39880205007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",414.146198169506,2060.40951118271,2859.03496717922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",342.382715911309,1993.89943162632,3008.84329407267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",394.568003134421,2199.71190563165,3511.44203428593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",840.26312525002,1801.02668711599,3140.00364678936,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",477.556935879535,2281.53535153018,3251.67292143118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",300.406139018604,2450.62377448232,3004.52576094359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oe",524.401622695324,1870.50295149169,2928.43501610223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",448.710621454434,2233.67802494486,3179.48039010852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",481.005076872765,2391.62518407029,3244.88370128952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",525.188416510443,2336.14511766228,3127.7339481519,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",566.290102482254,2349.45353487097,3057.89331549856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",369.753770748772,2107.14823830647,3145.15355210229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",339.94507806994,2483.22826957489,3135.2351519819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",414.466387668722,2472.29629569499,3119.17424916058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",285.949239609194,2329.01922397649,3259.15830134185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oe",418.705467463305,1944.85813589332,3333.78106082675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",389.33799601599,1872.09496570317,3183.36541285199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",457.667984839572,2630.37598359937,3304.6820027357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",463.522223739534,2285.44198556178,2942.08840230866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",312.184930597963,2505.80040666966,3152.04381176694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",316.681873542673,2267.78874775937,3168.2117888314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oe",626.929001206648,1758.44669264512,2864.50947083599,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",318.757669749782,2449.64946060543,3276.33181039486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",569.123429759257,2312.96271292717,3096.58502901589,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oe",483.356331326856,2020.44880666748,2853.65316326742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",392.20099501643,2200.17148529011,3128.61246090118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",326.073622063716,1996.81104423505,3182.54656651733,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",395.09000495209,2383.59821423152,3176.77629791796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oe",608.208981335572,1843.15871111974,2792.54635143796,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",612.28661982222,1663.0972375694,2979.17654211693,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",517.583776591298,2425.49028449598,3252.05261804159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",722.898637880163,1885.79229977298,2992.96005449724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",386.956460721718,2567.59335779613,3124.59558217396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",554.276598906786,2408.91621758629,3121.52315975371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",828.04946378034,1924.09264312336,3026.405978261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",865.385250677039,1690.10600115482,3076.82897036961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",730.852101735891,1820.85371841107,2962.28231104766,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",418.035024719412,2326.26748654312,3107.63735155024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",505.612460983068,1824.94474460922,3087.63152486245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",591.104896881484,2351.36659937429,3265.41328243549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",550.22634753221,2278.49011768382,3168.909931427,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",521.227498010939,2286.64916876838,3309.82766658465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",357.322948101928,2215.71464696546,2922.39828652296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",288.293153609938,2656.46712635636,3613.79077132318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",429.011307106727,2306.04273671667,3166.06364143913,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",689.799752991173,1887.63891968342,3175.31985560442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",395.795856737206,2330.51395706356,2982.48253940855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",468.227920142725,2150.2634870669,3106.0697517259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oe",531.501199736144,1700.80754695219,3054.53443530226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",486.949960200404,2310.28309154691,3064.39086999268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",755.484691751663,1856.15690578569,3122.60931006876,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",949.750011785017,1746.52765913796,3267.61283641834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",363.926329907079,2276.39098985304,3070.02417904499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",403.181345094457,2188.97649086633,3100.13502264215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",566.722696229828,2457.46623403891,3295.68370177827,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",592.575092718149,2225.5962188953,3302.92992845074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",571.660826167718,1948.36536535898,3079.05883442028,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",675.199527560647,2234.74121242701,2981.99485859117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",744.37641673831,2123.14307663304,3173.19797321026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",333.93917508384,2239.48666171099,3368.50729551672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",453.440346961407,2410.39598594488,3183.85155701374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",564.328705754601,2521.04545986334,3332.17608898322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",829.321808704275,1837.64230382644,3064.04590718552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",808.691063246349,1745.28772492812,2926.54332862496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",476.323410147409,2365.73116034146,3321.1537573377,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",340.516762287516,2507.44906214055,3358.09041363212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",498.337079796338,2467.18818656128,3257.59989393497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",513.930502562785,2254.54311351103,3250.73750471502,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",645.094063363355,1925.50816107607,3161.40270201883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",800.020160094177,1640.30403695489,3230.9823596128,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",394.930560461638,2080.05732442738,2942.38965119638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",549.969719438652,2397.14116519249,3018.99346899898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",517.823882106137,2332.26125549141,3236.11152122765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",598.49631263061,2004.32457526066,2874.83739209072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",536.413348929318,2396.41242921506,3160.92497158077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",516.026402206,2474.1942664797,3278.51208455543,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",338.514669755495,2682.50212664789,3405.47987167176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",665.2950258124,2310.26838975839,3185.81193366538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oe",527.63057499709,1860.1424806163,3004.7161244602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",518.728136110312,2339.58199245581,3179.72873244449,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",577.807306993747,2318.58108831114,3408.29900916166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",311.236099065149,2516.69832828075,2953.72932573019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",328.964905769784,1885.58261496377,3081.998770123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",429.576733004533,2474.73028717025,3134.26540760105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",423.777783933951,2303.72369348977,3064.62731446087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",291.592087851716,2671.59102224288,3102.87678585104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",475.836425986097,2128.46034272743,3112.51589657135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",469.75840024699,2129.0407187853,3043.99967675316,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",563.899046094227,2295.6481811663,3160.66535721954,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",482.200125425971,2404.10667659788,3187.24200249291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",432.482865247796,2565.95292029109,3390.59769171315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",523.51403806217,2102.64028382678,2924.83968334043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",447.087188807433,2641.40772627396,3264.46329550193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",329.527662921867,2597.08316643433,3434.41299208747,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",424.743065021027,2218.39980691654,3294.98313285796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",396.768595999983,2260.85829318025,3061.74735004957,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",389.700414127299,1914.44605216215,3198.54803219962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",588.90242344975,2023.30967939004,3127.49576936026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",422.16487960999,2204.39773294158,3131.97242653546,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",325.806268675138,2568.54102390523,2962.31432625499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",337.026374069653,2470.90810524439,3232.97208491249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",401.241910294524,2490.82358165768,3147.18520071503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",432.001002240421,2096.52999646331,2879.10274365471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",393.316707041615,2353.61362198655,2999.62673264038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",474.106698419737,2584.63451815828,3268.21687446908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",570.945296378507,2223.34221307144,3331.25751525423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",329.783900286962,2464.43989328422,3255.59794792297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",396.710643900425,2620.34608129655,3373.12990113337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",324.471937481359,2752.62212165734,3432.5903028058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",478.262394686953,2024.48650538086,3261.48326616643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",357.459368843162,2487.92216640537,3287.99332835998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",643.521304375625,2409.24621296974,3193.04242261821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oe",648.379572338941,1552.54703239174,2746.59324181893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",443.53330639397,2722.55253887096,3615.69095630046,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",546.862356328761,2392.31352495879,3071.65362289315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",426.01137178215,2542.09709169119,3283.83024072484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",378.208027699333,2684.94633151741,3238.23898739895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",362.747456798425,2611.85354165647,3235.29675631638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",375.637887715091,2671.89130897239,3391.39964356279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",379.712807543427,2498.85941396534,3141.89547619439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",405.14893505634,2430.88526124332,3300.40138465714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",454.884921442902,2532.39791064747,3215.97162446641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",729.321420187092,1902.09222917705,2868.23648739063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",796.470115475781,1865.53049441964,3029.86691406183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",563.88842910758,2533.04616780996,3508.53475227702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",295.631794915639,2660.14283419151,3299.26649819257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",428.381022072952,2541.79757886093,3157.56042721977,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",301.570979033235,2401.13640719729,3218.69021707938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",291.205533671809,2493.23468555464,3439.09297391407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",928.347758145556,1587.19184942004,3211.92337246254,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",671.95994325393,2202.87571818338,3119.3342847419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",302.235911374481,2183.73261635375,3225.22164694079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",472.83714076551,2120.40585185883,3112.60182604334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",389.66722874703,2583.86886561364,3477.28020851062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",567.926849691224,2444.81949192616,3130.99388986359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",369.737403320154,2490.68757006381,3276.53489396338,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",416.06097209426,2235.98346965096,3275.17774469644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",518.552587883374,2307.61639901059,3135.08683655706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",431.544534852969,2432.86822957717,3074.38022881856,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",361.872809964427,2212.26997740116,3217.78692353422,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",589.370513890515,2138.7478090432,2976.40331571698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",526.892468946103,2598.47564125415,3305.15647439857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",432.648604914047,2355.11853669237,3238.57734161441,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",374.58317313569,2208.4020242509,3186.40116502354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",285.408430802315,2423.04990462034,3170.3094912609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",441.401297201421,2146.96707746339,3155.76968538001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",522.346767100342,2070.90186359922,3075.41138988799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",516.075790921512,2242.9208034878,3471.00875708564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",372.220642676926,2831.61139354268,3380.51667511817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",707.998242322819,2259.20649524966,3206.50267526076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oe",505.804659263386,1981.55695523768,2886.24056469273,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",497.080197319214,2333.81814857444,3138.10237237917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",414.324440319239,1889.07608915596,2940.0542081397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",435.084433339676,2317.44651168751,2904.69089719712,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",343.177020627226,2479.75895782764,3388.30154339903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",328.572011849873,2316.08287939761,3103.00850519072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",304.698213225606,2544.19873889903,2950.17818513496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",852.486754602345,1824.81638256511,2939.72270878317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",793.910500107697,2221.41239775436,3229.52935150225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",871.701319088865,2008.12961710949,3075.27579414641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oe",536.106339385219,1755.06512991342,2963.25687293217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",782.739709402346,1815.68917641526,2958.59339388615,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",607.554445854303,2302.47683815102,3191.67595998815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oe",461.830222989861,2072.5839807241,2956.44763674677,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",401.483942831729,1954.99716462324,2771.43870172164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",366.970599898311,2059.16677485394,2738.13641470684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ue",403.596688391851,2101.33739171029,3213.91976397422,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",528.808382002708,2376.14111283684,3231.8054384987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iy",350.657239621883,2535.84201569609,3395.03266441385,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee",565.383934004961,2247.01626632475,3194.67115822003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
